City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
266,sal rei,CV,2020-12-08 08:04:55,16.18,-22.92,71.6,68,75,12.75
267,cockburn town,TC,2020-12-08 08:04:55,21.46,-71.14,79.12,78,78,13.24
268,qaanaaq,GL,2020-12-08 08:04:55,77.48,-69.36,-2.92,87,99,3.56
269,cocobeach,GA,2020-12-08 08:04:56,1.0,9.58,78.8,88,20,4.7
270,banda aceh,ID,2020-12-08 08:04:56,5.56,95.32,83.95,73,24,13.27
271,rudnichnyy,RU,2020-12-08 08:04:56,59.62,52.47,18.32,93,0,6.98
272,airai,TL,2020-12-08 08:04:56,-8.93,125.41,69.82,91,100,3.06
273,labrea,BR,2020-12-08 08:04:56,-7.26,-64.8,73.74,95,100,0.27
274,east london,ZA,2020-12-08 08:04:57,-33.02,27.91,80.6,74,0,9.17
275,mehamn,NO,2020-12-08 08:04:57,71.04,27.85,32.0,93,40,8.05
276,poum,NC,2020-12-08 08:04:57,-20.23,164.02,80.62,80,85,14.32
277,ancud,CL,2020-12-08 08:04:57,-41.87,-73.82,53.6,100,90,9.17
278,palmeiras de goias,BR,2020-12-08 08:04:58,-16.8,-49.93,68.27,96,100,2.01
279,mugur-aksy,RU,2020-12-08 08:04:58,50.35,90.5,8.4,84,33,4.56
280,puerto escondido,MX,2020-12-08 08:04:58,15.85,-97.07,75.24,66,35,4.72
281,teguldet,RU,2020-12-08 08:04:58,57.31,88.17,10.56,94,100,11.14
282,taltal,CL,2020-12-08 08:04:59,-25.4,-70.48,58.84,81,60,2.57
283,aranos,NA,2020-12-08 08:04:59,-24.13,19.12,84.09,28,0,10.69
284,mount isa,AU,2020-12-08 08:04:59,-20.73,139.5,91.4,10,100,17.22
285,esperance,AU,2020-12-08 08:04:59,-33.87,121.9,86.0,35,0,18.34
286,rock springs,US,2020-12-08 08:00:34,41.59,-109.2,28.56,73,0,4.5
287,sawakin,SD,2020-12-08 08:03:20,19.11,37.33,81.95,51,0,15.17
288,evensk,RU,2020-12-08 08:05:00,61.95,159.23,6.82,90,98,7.34
289,swellendam,ZA,2020-12-08 08:05:00,-34.02,20.44,71.6,73,9,6.93
