City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
218,Kanniyakumari,IN,2020-12-09 18:49:23,8.08,77.57,79.63,82,0,20.83,clear sky,0,0
219,Pierre,US,2020-12-09 18:48:03,44.37,-100.35,55.0,40,1,5.28,clear sky,0,0
220,Tilichiki,RU,2020-12-09 18:49:24,60.47,166.1,7.99,96,91,10.33,overcast clouds,0,0
221,Terny,UA,2020-12-09 18:49:24,50.98,33.98,22.26,91,0,10.25,clear sky,0,0
222,Meulaboh,ID,2020-12-09 18:49:24,4.14,96.13,76.86,88,100,4.45,overcast clouds,0,0
223,Kodiak,US,2020-12-09 18:49:24,57.79,-152.41,28.4,86,20,3.36,few clouds,0,0
224,Odweyne,SO,2020-12-09 18:49:25,9.41,45.06,67.66,47,5,14.0,clear sky,0,0
225,Thompson,CA,2020-12-09 18:45:01,55.74,-97.86,28.4,92,90,6.93,light snow,0,0
226,Bexhill,AU,2020-12-09 18:49:25,-28.77,153.35,64.99,88,90,5.82,overcast clouds,0,0
227,Kieta,PG,2020-12-09 18:49:25,-6.22,155.63,79.09,78,93,3.78,light rain,0,0
228,Copiapo,CL,2020-12-09 18:45:48,-27.37,-70.33,66.2,63,75,12.75,broken clouds,0,0
229,Tuatapere,NZ,2020-12-09 18:49:26,-46.13,167.68,57.0,91,100,2.82,overcast clouds,0,0
230,Port Antonio,JM,2020-12-09 18:49:26,18.18,-76.46,80.6,61,75,29.97,broken clouds,0,0
231,Oranjemund,NA,2020-12-09 18:49:26,-28.55,16.43,63.03,84,1,12.46,clear sky,0,0
232,Asilah,MA,2020-12-09 18:49:26,35.47,-6.03,60.8,72,0,5.82,clear sky,0,0
233,Portland,US,2020-12-09 18:44:39,45.52,-122.68,50.0,93,75,3.36,broken clouds,0,0
234,Sayansk,RU,2020-12-09 18:49:27,54.11,102.16,-0.42,91,100,8.12,overcast clouds,0,0
235,Bafata,GW,2020-12-09 18:49:27,12.17,-14.75,85.42,26,38,4.34,scattered clouds,0,0
236,Birao,CF,2020-12-09 18:49:28,10.28,22.79,77.41,19,100,4.27,overcast clouds,0,0
237,Manati,PR,2020-12-09 18:49:28,18.43,-66.49,87.01,72,9,3.0,clear sky,0,0
238,Deming,US,2020-12-09 18:49:28,32.27,-107.76,57.2,15,1,3.44,clear sky,0,0
239,Concordia,AR,2020-12-09 18:49:28,-31.39,-58.02,87.01,37,0,4.0,clear sky,0,0
240,Malangali,TZ,2020-12-09 18:49:28,-8.57,34.85,68.02,73,74,9.8,broken clouds,0,0
241,Kavieng,PG,2020-12-09 18:49:29,-2.57,150.8,81.57,74,100,3.96,moderate rain,0,0
242,Emerald,AU,2020-12-09 18:49:29,-23.53,148.17,75.2,78,90,11.41,overcast clouds,0,0
243,Gouyave,GD,2020-12-09 18:47:49,12.16,-61.73,84.2,70,20,17.22,few clouds,0,0
244,Shimada,JP,2020-12-09 18:49:29,34.82,138.18,46.99,83,57,1.99,broken clouds,0,0
245,Paamiut,GL,2020-12-09 18:49:30,61.99,-49.67,27.7,75,0,6.38,clear sky,0,0
